"Species","Year","Quarter","Species.n","Age","M1","M2","M","F","Z","N","N.bar","C.hat","C.obs","west","weca","Yield","CWsum","prop.landed","propmat","BIO","SSB","Lsea","ration"
"Hake",1983,1,17,2,-1,-1,-1,-1,0,9845,9845,-1,-1,0.4447,-1,-1,-1,-1,-1,4378.07,-1,382,0.5
"Hake",1983,1,17,3,-1,-1,-1,-1,0,292,292,-1,-1,1.77115,-1,-1,-1,-1,-1,517.174,-1,630,1.334
"Hake",1983,2,17,1,-1,-1,-1,-1,0,9571,9571,-1,-1,0.034485,-1,-1,-1,-1,-1,330.056,-1,162,0.094
"Hake",1983,2,17,2,-1,-1,-1,-1,0,9845,9845,-1,-1,0.4447,-1,-1,-1,-1,-1,4378.07,-1,382,1.314
"Hake",1983,2,17,3,-1,-1,-1,-1,0,292,292,-1,-1,1.77115,-1,-1,-1,-1,-1,517.174,-1,630,4.145
"Hake",1983,3,17,1,-1,-1,-1,-1,0,10487,10487,-1,-1,0.046361,-1,-1,-1,-1,-1,486.188,-1,188,0.07
"Hake",1983,3,17,2,-1,-1,-1,-1,0,14197,14197,-1,-1,0.607458,-1,-1,-1,-1,-1,8624.08,-1,422,0.844
"Hake",1983,3,17,3,-1,-1,-1,-1,0,3935,3935,-1,-1,2.5704,-1,-1,-1,-1,-1,10114.5,-1,699,3.532
"Hake",1983,4,17,1,-1,-1,-1,-1,0,10487,10487,-1,-1,0.046361,-1,-1,-1,-1,-1,486.188,-1,188,0.089
"Hake",1983,4,17,2,-1,-1,-1,-1,0,14197,14197,-1,-1,0.607458,-1,-1,-1,-1,-1,8624.08,-1,422,1.037
"Hake",1983,4,17,3,-1,-1,-1,-1,0,3935,3935,-1,-1,2.5704,-1,-1,-1,-1,-1,10114.5,-1,699,3.843
"Hake",1984,1,17,1,-1,-1,-1,-1,0,10118,10118,-1,-1,0.034485,-1,-1,-1,-1,-1,348.919,-1,162,0.029
"Hake",1984,1,17,2,-1,-1,-1,-1,0,10408,10408,-1,-1,0.4447,-1,-1,-1,-1,-1,4628.44,-1,382,0.5
"Hake",1984,1,17,3,-1,-1,-1,-1,0,309,309,-1,-1,1.77115,-1,-1,-1,-1,-1,547.284,-1,630,1.334
"Hake",1984,2,17,1,-1,-1,-1,-1,0,10118,10118,-1,-1,0.034485,-1,-1,-1,-1,-1,348.919,-1,162,0.094
"Hake",1984,2,17,2,-1,-1,-1,-1,0,10408,10408,-1,-1,0.4447,-1,-1,-1,-1,-1,4628.44,-1,382,1.314
"Hake",1984,2,17,3,-1,-1,-1,-1,0,309,309,-1,-1,1.77115,-1,-1,-1,-1,-1,547.284,-1,630,4.145
"Hake",1984,3,17,1,-1,-1,-1,-1,0,11087,11087,-1,-1,0.046361,-1,-1,-1,-1,-1,514.004,-1,188,0.07
"Hake",1984,3,17,2,-1,-1,-1,-1,0,15009,15009,-1,-1,0.607458,-1,-1,-1,-1,-1,9117.34,-1,422,0.844
"Hake",1984,3,17,3,-1,-1,-1,-1,0,4160,4160,-1,-1,2.5704,-1,-1,-1,-1,-1,10692.9,-1,699,3.532
"Hake",1984,4,17,1,-1,-1,-1,-1,0,11087,11087,-1,-1,0.046361,-1,-1,-1,-1,-1,514.004,-1,188,0.089
"Hake",1984,4,17,2,-1,-1,-1,-1,0,15009,15009,-1,-1,0.607458,-1,-1,-1,-1,-1,9117.34,-1,422,1.037
"Hake",1984,4,17,3,-1,-1,-1,-1,0,4160,4160,-1,-1,2.5704,-1,-1,-1,-1,-1,10692.9,-1,699,3.843
"Hake",1985,1,17,1,-1,-1,-1,-1,0,8822,8822,-1,-1,0.034485,-1,-1,-1,-1,-1,304.227,-1,162,0.029
"Hake",1985,1,17,2,-1,-1,-1,-1,0,9075,9075,-1,-1,0.4447,-1,-1,-1,-1,-1,4035.65,-1,382,0.5
"Hake",1985,1,17,3,-1,-1,-1,-1,0,269,269,-1,-1,1.77115,-1,-1,-1,-1,-1,476.438,-1,630,1.334
"Hake",1985,2,17,1,-1,-1,-1,-1,0,8822,8822,-1,-1,0.034485,-1,-1,-1,-1,-1,304.227,-1,162,0.094
"Hake",1985,2,17,2,-1,-1,-1,-1,0,9075,9075,-1,-1,0.4447,-1,-1,-1,-1,-1,4035.65,-1,382,1.314
"Hake",1985,2,17,3,-1,-1,-1,-1,0,269,269,-1,-1,1.77115,-1,-1,-1,-1,-1,476.438,-1,630,4.145
"Hake",1985,3,17,1,-1,-1,-1,-1,0,9667,9667,-1,-1,0.046361,-1,-1,-1,-1,-1,448.172,-1,188,0.07
"Hake",1985,3,17,2,-1,-1,-1,-1,0,13086,13086,-1,-1,0.607458,-1,-1,-1,-1,-1,7949.2,-1,422,0.844
"Hake",1985,3,17,3,-1,-1,-1,-1,0,3627,3627,-1,-1,2.5704,-1,-1,-1,-1,-1,9322.83,-1,699,3.532
"Hake",1985,4,17,1,-1,-1,-1,-1,0,9667,9667,-1,-1,0.046361,-1,-1,-1,-1,-1,448.172,-1,188,0.089
"Hake",1985,4,17,2,-1,-1,-1,-1,0,13086,13086,-1,-1,0.607458,-1,-1,-1,-1,-1,7949.2,-1,422,1.037
"Hake",1985,4,17,3,-1,-1,-1,-1,0,3627,3627,-1,-1,2.5704,-1,-1,-1,-1,-1,9322.83,-1,699,3.843
"Hake",1986,1,17,1,-1,-1,-1,-1,0,7306,7306,-1,-1,0.034485,-1,-1,-1,-1,-1,251.947,-1,162,0.029
"Hake",1986,1,17,2,-1,-1,-1,-1,0,7516,7516,-1,-1,0.4447,-1,-1,-1,-1,-1,3342.37,-1,382,0.5
"Hake",1986,1,17,3,-1,-1,-1,-1,0,223,223,-1,-1,1.77115,-1,-1,-1,-1,-1,394.965,-1,630,1.334
"Hake",1986,2,17,1,-1,-1,-1,-1,0,7306,7306,-1,-1,0.034485,-1,-1,-1,-1,-1,251.947,-1,162,0.094
"Hake",1986,2,17,2,-1,-1,-1,-1,0,7516,7516,-1,-1,0.4447,-1,-1,-1,-1,-1,3342.37,-1,382,1.314
"Hake",1986,2,17,3,-1,-1,-1,-1,0,223,223,-1,-1,1.77115,-1,-1,-1,-1,-1,394.965,-1,630,4.145
"Hake",1986,3,17,1,-1,-1,-1,-1,0,8006,8006,-1,-1,0.046361,-1,-1,-1,-1,-1,371.166,-1,188,0.07
"Hake",1986,3,17,2,-1,-1,-1,-1,0,10838,10838,-1,-1,0.607458,-1,-1,-1,-1,-1,6583.63,-1,422,0.844
"Hake",1986,3,17,3,-1,-1,-1,-1,0,3004,3004,-1,-1,2.5704,-1,-1,-1,-1,-1,7721.47,-1,699,3.532
"Hake",1986,4,17,1,-1,-1,-1,-1,0,8006,8006,-1,-1,0.046361,-1,-1,-1,-1,-1,371.166,-1,188,0.089
"Hake",1986,4,17,2,-1,-1,-1,-1,0,10838,10838,-1,-1,0.607458,-1,-1,-1,-1,-1,6583.63,-1,422,1.037
"Hake",1986,4,17,3,-1,-1,-1,-1,0,3004,3004,-1,-1,2.5704,-1,-1,-1,-1,-1,7721.47,-1,699,3.843
"Hake",1987,1,17,1,-1,-1,-1,-1,0,6842,6842,-1,-1,0.034485,-1,-1,-1,-1,-1,235.946,-1,162,0.029
"Hake",1987,1,17,2,-1,-1,-1,-1,0,7038,7038,-1,-1,0.4447,-1,-1,-1,-1,-1,3129.8,-1,382,0.5
"Hake",1987,1,17,3,-1,-1,-1,-1,0,209,209,-1,-1,1.77115,-1,-1,-1,-1,-1,370.169,-1,630,1.334
"Hake",1987,2,17,1,-1,-1,-1,-1,0,6842,6842,-1,-1,0.034485,-1,-1,-1,-1,-1,235.946,-1,162,0.094
"Hake",1987,2,17,2,-1,-1,-1,-1,0,7038,7038,-1,-1,0.4447,-1,-1,-1,-1,-1,3129.8,-1,382,1.314
"Hake",1987,2,17,3,-1,-1,-1,-1,0,209,209,-1,-1,1.77115,-1,-1,-1,-1,-1,370.169,-1,630,4.145
"Hake",1987,3,17,1,-1,-1,-1,-1,0,7497,7497,-1,-1,0.046361,-1,-1,-1,-1,-1,347.568,-1,188,0.07
"Hake",1987,3,17,2,-1,-1,-1,-1,0,10149,10149,-1,-1,0.607458,-1,-1,-1,-1,-1,6165.09,-1,422,0.844
"Hake",1987,3,17,3,-1,-1,-1,-1,0,2813,2813,-1,-1,2.5704,-1,-1,-1,-1,-1,7230.53,-1,699,3.532
"Hake",1987,4,17,1,-1,-1,-1,-1,0,7497,7497,-1,-1,0.046361,-1,-1,-1,-1,-1,347.568,-1,188,0.089
"Hake",1987,4,17,2,-1,-1,-1,-1,0,10149,10149,-1,-1,0.607458,-1,-1,-1,-1,-1,6165.09,-1,422,1.037
"Hake",1987,4,17,3,-1,-1,-1,-1,0,2813,2813,-1,-1,2.5704,-1,-1,-1,-1,-1,7230.53,-1,699,3.843
"Hake",1988,1,17,1,-1,-1,-1,-1,0,7014,7014,-1,-1,0.034485,-1,-1,-1,-1,-1,241.878,-1,162,0.029
"Hake",1988,1,17,2,-1,-1,-1,-1,0,7215,7215,-1,-1,0.4447,-1,-1,-1,-1,-1,3208.51,-1,382,0.5
"Hake",1988,1,17,3,-1,-1,-1,-1,0,214,214,-1,-1,1.77115,-1,-1,-1,-1,-1,379.025,-1,630,1.334
"Hake",1988,2,17,1,-1,-1,-1,-1,0,7014,7014,-1,-1,0.034485,-1,-1,-1,-1,-1,241.878,-1,162,0.094
"Hake",1988,2,17,2,-1,-1,-1,-1,0,7215,7215,-1,-1,0.4447,-1,-1,-1,-1,-1,3208.51,-1,382,1.314
"Hake",1988,2,17,3,-1,-1,-1,-1,0,214,214,-1,-1,1.77115,-1,-1,-1,-1,-1,379.025,-1,630,4.145
"Hake",1988,3,17,1,-1,-1,-1,-1,0,7686,7686,-1,-1,0.046361,-1,-1,-1,-1,-1,356.331,-1,188,0.07
"Hake",1988,3,17,2,-1,-1,-1,-1,0,10405,10405,-1,-1,0.607458,-1,-1,-1,-1,-1,6320.6,-1,422,0.844
"Hake",1988,3,17,3,-1,-1,-1,-1,0,2884,2884,-1,-1,2.5704,-1,-1,-1,-1,-1,7413.02,-1,699,3.532
"Hake",1988,4,17,1,-1,-1,-1,-1,0,7686,7686,-1,-1,0.046361,-1,-1,-1,-1,-1,356.331,-1,188,0.089
"Hake",1988,4,17,2,-1,-1,-1,-1,0,10405,10405,-1,-1,0.607458,-1,-1,-1,-1,-1,6320.6,-1,422,1.037
"Hake",1988,4,17,3,-1,-1,-1,-1,0,2884,2884,-1,-1,2.5704,-1,-1,-1,-1,-1,7413.02,-1,699,3.843
"Hake",1989,1,17,1,-1,-1,-1,-1,0,7043,7043,-1,-1,0.034485,-1,-1,-1,-1,-1,242.878,-1,162,0.029
"Hake",1989,1,17,2,-1,-1,-1,-1,0,7244,7244,-1,-1,0.4447,-1,-1,-1,-1,-1,3221.41,-1,382,0.5
"Hake",1989,1,17,3,-1,-1,-1,-1,0,215,215,-1,-1,1.77115,-1,-1,-1,-1,-1,380.796,-1,630,1.334
"Hake",1989,2,17,1,-1,-1,-1,-1,0,7043,7043,-1,-1,0.034485,-1,-1,-1,-1,-1,242.878,-1,162,0.094
"Hake",1989,2,17,2,-1,-1,-1,-1,0,7244,7244,-1,-1,0.4447,-1,-1,-1,-1,-1,3221.41,-1,382,1.314
"Hake",1989,2,17,3,-1,-1,-1,-1,0,215,215,-1,-1,1.77115,-1,-1,-1,-1,-1,380.796,-1,630,4.145
"Hake",1989,3,17,1,-1,-1,-1,-1,0,7717,7717,-1,-1,0.046361,-1,-1,-1,-1,-1,357.768,-1,188,0.07
"Hake",1989,3,17,2,-1,-1,-1,-1,0,10447,10447,-1,-1,0.607458,-1,-1,-1,-1,-1,6346.11,-1,422,0.844
"Hake",1989,3,17,3,-1,-1,-1,-1,0,2895,2895,-1,-1,2.5704,-1,-1,-1,-1,-1,7441.3,-1,699,3.532
"Hake",1989,4,17,1,-1,-1,-1,-1,0,7717,7717,-1,-1,0.046361,-1,-1,-1,-1,-1,357.768,-1,188,0.089
"Hake",1989,4,17,2,-1,-1,-1,-1,0,10447,10447,-1,-1,0.607458,-1,-1,-1,-1,-1,6346.11,-1,422,1.037
"Hake",1989,4,17,3,-1,-1,-1,-1,0,2895,2895,-1,-1,2.5704,-1,-1,-1,-1,-1,7441.3,-1,699,3.843
"Hake",1990,1,17,1,-1,-1,-1,-1,0,6472,6472,-1,-1,0.034485,-1,-1,-1,-1,-1,223.187,-1,162,0.029
"Hake",1990,1,17,2,-1,-1,-1,-1,0,6658,6658,-1,-1,0.4447,-1,-1,-1,-1,-1,2960.81,-1,382,0.5
"Hake",1990,1,17,3,-1,-1,-1,-1,0,197,197,-1,-1,1.77115,-1,-1,-1,-1,-1,348.916,-1,630,1.334
"Hake",1990,2,17,1,-1,-1,-1,-1,0,6472,6472,-1,-1,0.034485,-1,-1,-1,-1,-1,223.187,-1,162,0.094
"Hake",1990,2,17,2,-1,-1,-1,-1,0,6658,6658,-1,-1,0.4447,-1,-1,-1,-1,-1,2960.81,-1,382,1.314
"Hake",1990,2,17,3,-1,-1,-1,-1,0,197,197,-1,-1,1.77115,-1,-1,-1,-1,-1,348.916,-1,630,4.145
"Hake",1990,3,17,1,-1,-1,-1,-1,0,7092,7092,-1,-1,0.046361,-1,-1,-1,-1,-1,328.792,-1,188,0.07
"Hake",1990,3,17,2,-1,-1,-1,-1,0,9600,9600,-1,-1,0.607458,-1,-1,-1,-1,-1,5831.6,-1,422,0.844
"Hake",1990,3,17,3,-1,-1,-1,-1,0,2661,2661,-1,-1,2.5704,-1,-1,-1,-1,-1,6839.83,-1,699,3.532
"Hake",1990,4,17,1,-1,-1,-1,-1,0,7092,7092,-1,-1,0.046361,-1,-1,-1,-1,-1,328.792,-1,188,0.089
"Hake",1990,4,17,2,-1,-1,-1,-1,0,9600,9600,-1,-1,0.607458,-1,-1,-1,-1,-1,5831.6,-1,422,1.037
"Hake",1990,4,17,3,-1,-1,-1,-1,0,2661,2661,-1,-1,2.5704,-1,-1,-1,-1,-1,6839.83,-1,699,3.843
"Hake",1991,1,17,1,-1,-1,-1,-1,0,5708,5708,-1,-1,0.034485,-1,-1,-1,-1,-1,196.84,-1,162,0.029
"Hake",1991,1,17,2,-1,-1,-1,-1,0,5871,5871,-1,-1,0.4447,-1,-1,-1,-1,-1,2610.83,-1,382,0.5
"Hake",1991,1,17,3,-1,-1,-1,-1,0,174,174,-1,-1,1.77115,-1,-1,-1,-1,-1,308.179,-1,630,1.334
"Hake",1991,2,17,1,-1,-1,-1,-1,0,5708,5708,-1,-1,0.034485,-1,-1,-1,-1,-1,196.84,-1,162,0.094
"Hake",1991,2,17,2,-1,-1,-1,-1,0,5871,5871,-1,-1,0.4447,-1,-1,-1,-1,-1,2610.83,-1,382,1.314
"Hake",1991,2,17,3,-1,-1,-1,-1,0,174,174,-1,-1,1.77115,-1,-1,-1,-1,-1,308.179,-1,630,4.145
"Hake",1991,3,17,1,-1,-1,-1,-1,0,6729,6729,-1,-1,0.046361,-1,-1,-1,-1,-1,311.963,-1,188,0.07
"Hake",1991,3,17,2,-1,-1,-1,-1,0,9109,9109,-1,-1,0.607458,-1,-1,-1,-1,-1,5533.33,-1,422,0.844
"Hake",1991,3,17,3,-1,-1,-1,-1,0,2525,2525,-1,-1,2.5704,-1,-1,-1,-1,-1,6490.25,-1,699,3.532
"Hake",1991,4,17,1,-1,-1,-1,-1,0,6729,6729,-1,-1,0.046361,-1,-1,-1,-1,-1,311.963,-1,188,0.089
"Hake",1991,4,17,2,-1,-1,-1,-1,0,9109,9109,-1,-1,0.607458,-1,-1,-1,-1,-1,5533.33,-1,422,1.037
"Hake",1991,4,17,3,-1,-1,-1,-1,0,2525,2525,-1,-1,2.5704,-1,-1,-1,-1,-1,6490.25,-1,699,3.843
"Hake",1992,1,17,1,-1,-1,-1,-1,0,4631,4631,-1,-1,0.033203,-1,-1,-1,-1,-1,153.763,-1,161,0.029
"Hake",1992,1,17,2,-1,-1,-1,-1,0,10334,10334,-1,-1,0.367753,-1,-1,-1,-1,-1,3800.36,-1,363,0.5
"Hake",1992,1,17,3,-1,-1,-1,-1,0,142,142,-1,-1,2.56535,-1,-1,-1,-1,-1,364.28,-1,710,1.334
"Hake",1992,2,17,1,-1,-1,-1,-1,0,4631,4631,-1,-1,0.033203,-1,-1,-1,-1,-1,153.763,-1,161,0.094
"Hake",1992,2,17,2,-1,-1,-1,-1,0,10334,10334,-1,-1,0.367753,-1,-1,-1,-1,-1,3800.36,-1,363,1.314
"Hake",1992,2,17,3,-1,-1,-1,-1,0,142,142,-1,-1,2.56535,-1,-1,-1,-1,-1,364.28,-1,710,4.145
"Hake",1992,3,17,1,-1,-1,-1,-1,0,3909,3909,-1,-1,0.043982,-1,-1,-1,-1,-1,171.926,-1,184,0.07
"Hake",1992,3,17,2,-1,-1,-1,-1,0,7538,7538,-1,-1,0.584346,-1,-1,-1,-1,-1,4404.8,-1,416,0.844
"Hake",1992,3,17,3,-1,-1,-1,-1,0,2961,2961,-1,-1,2.67709,-1,-1,-1,-1,-1,7926.88,-1,707,3.532
"Hake",1992,4,17,1,-1,-1,-1,-1,0,3909,3909,-1,-1,0.043982,-1,-1,-1,-1,-1,171.926,-1,184,0.089
"Hake",1992,4,17,2,-1,-1,-1,-1,0,7538,7538,-1,-1,0.584346,-1,-1,-1,-1,-1,4404.8,-1,416,1.037
"Hake",1992,4,17,3,-1,-1,-1,-1,0,2961,2961,-1,-1,2.67709,-1,-1,-1,-1,-1,7926.88,-1,707,3.843
"Hake",1993,1,17,1,-1,-1,-1,-1,0,6150,6150,-1,-1,0.033823,-1,-1,-1,-1,-1,208.011,-1,156,0.029
"Hake",1993,1,17,2,-1,-1,-1,-1,0,3864,3864,-1,-1,0.406157,-1,-1,-1,-1,-1,1569.39,-1,375,0.5
"Hake",1993,1,17,3,-1,-1,-1,-1,0,182,182,-1,-1,1.68547,-1,-1,-1,-1,-1,306.755,-1,620,1.334
"Hake",1993,2,17,1,-1,-1,-1,-1,0,6150,6150,-1,-1,0.033823,-1,-1,-1,-1,-1,208.011,-1,156,0.094
"Hake",1993,2,17,2,-1,-1,-1,-1,0,3864,3864,-1,-1,0.406157,-1,-1,-1,-1,-1,1569.39,-1,375,1.314
"Hake",1993,2,17,3,-1,-1,-1,-1,0,182,182,-1,-1,1.68547,-1,-1,-1,-1,-1,306.755,-1,620,4.145
"Hake",1993,3,17,1,-1,-1,-1,-1,0,1969,1969,-1,-1,0.050391,-1,-1,-1,-1,-1,99.2199,-1,194,0.07
"Hake",1993,3,17,2,-1,-1,-1,-1,0,6328,6328,-1,-1,0.581096,-1,-1,-1,-1,-1,3677.18,-1,415,0.844
"Hake",1993,3,17,3,-1,-1,-1,-1,0,2590,2590,-1,-1,2.52239,-1,-1,-1,-1,-1,6532.98,-1,699,3.532
"Hake",1993,4,17,1,-1,-1,-1,-1,0,1969,1969,-1,-1,0.050391,-1,-1,-1,-1,-1,99.2199,-1,194,0.089
"Hake",1993,4,17,2,-1,-1,-1,-1,0,6328,6328,-1,-1,0.581096,-1,-1,-1,-1,-1,3677.18,-1,415,1.037
"Hake",1993,4,17,3,-1,-1,-1,-1,0,2590,2590,-1,-1,2.52239,-1,-1,-1,-1,-1,6532.98,-1,699,3.843
"Hake",1994,1,17,1,-1,-1,-1,-1,0,2289,2289,-1,-1,0.036942,-1,-1,-1,-1,-1,84.5602,-1,165,0.029
"Hake",1994,1,17,2,-1,-1,-1,-1,0,2662,2662,-1,-1,0.397534,-1,-1,-1,-1,-1,1058.24,-1,369,0.5
"Hake",1994,1,17,3,-1,-1,-1,-1,0,80,80,-1,-1,2.67899,-1,-1,-1,-1,-1,214.319,-1,720,1.334
"Hake",1994,2,17,1,-1,-1,-1,-1,0,2289,2289,-1,-1,0.036942,-1,-1,-1,-1,-1,84.5602,-1,165,0.094
"Hake",1994,2,17,2,-1,-1,-1,-1,0,2662,2662,-1,-1,0.397534,-1,-1,-1,-1,-1,1058.24,-1,369,1.314
"Hake",1994,2,17,3,-1,-1,-1,-1,0,80,80,-1,-1,2.67899,-1,-1,-1,-1,-1,214.319,-1,720,4.145
"Hake",1994,3,17,1,-1,-1,-1,-1,0,5016,5016,-1,-1,0.036233,-1,-1,-1,-1,-1,181.745,-1,171,0.07
"Hake",1994,3,17,2,-1,-1,-1,-1,0,6057,6057,-1,-1,0.603651,-1,-1,-1,-1,-1,3656.31,-1,420,0.844
"Hake",1994,3,17,3,-1,-1,-1,-1,0,2305,2305,-1,-1,2.47997,-1,-1,-1,-1,-1,5716.33,-1,693,3.532
"Hake",1994,4,17,1,-1,-1,-1,-1,0,5016,5016,-1,-1,0.036233,-1,-1,-1,-1,-1,181.745,-1,171,0.089
"Hake",1994,4,17,2,-1,-1,-1,-1,0,6057,6057,-1,-1,0.603651,-1,-1,-1,-1,-1,3656.31,-1,420,1.037
"Hake",1994,4,17,3,-1,-1,-1,-1,0,2305,2305,-1,-1,2.47997,-1,-1,-1,-1,-1,5716.33,-1,693,3.843
"Hake",1995,1,17,1,-1,-1,-1,-1,0,3530,3530,-1,-1,0.036882,-1,-1,-1,-1,-1,130.193,-1,165,0.029
"Hake",1995,1,17,2,-1,-1,-1,-1,0,6072,6072,-1,-1,0.433241,-1,-1,-1,-1,-1,2630.64,-1,373,0.5
"Hake",1995,1,17,3,-1,-1,-1,-1,0,254,254,-1,-1,3.1748,-1,-1,-1,-1,-1,806.399,-1,760,1.334
"Hake",1995,2,17,1,-1,-1,-1,-1,0,3530,3530,-1,-1,0.036882,-1,-1,-1,-1,-1,130.193,-1,165,0.094
"Hake",1995,2,17,2,-1,-1,-1,-1,0,6072,6072,-1,-1,0.433241,-1,-1,-1,-1,-1,2630.64,-1,373,1.314
"Hake",1995,2,17,3,-1,-1,-1,-1,0,254,254,-1,-1,3.1748,-1,-1,-1,-1,-1,806.399,-1,760,4.145
"Hake",1995,3,17,1,-1,-1,-1,-1,0,5891,5891,-1,-1,0.047037,-1,-1,-1,-1,-1,277.095,-1,190,0.07
"Hake",1995,3,17,2,-1,-1,-1,-1,0,7167,7167,-1,-1,0.582437,-1,-1,-1,-1,-1,4174.33,-1,415,0.844
"Hake",1995,3,17,3,-1,-1,-1,-1,0,2370,2370,-1,-1,2.6554,-1,-1,-1,-1,-1,6293.29,-1,705,3.532
"Hake",1995,4,17,1,-1,-1,-1,-1,0,5891,5891,-1,-1,0.047037,-1,-1,-1,-1,-1,277.095,-1,190,0.089
"Hake",1995,4,17,2,-1,-1,-1,-1,0,7167,7167,-1,-1,0.582437,-1,-1,-1,-1,-1,4174.33,-1,415,1.037
"Hake",1995,4,17,3,-1,-1,-1,-1,0,2370,2370,-1,-1,2.6554,-1,-1,-1,-1,-1,6293.29,-1,705,3.843
"Hake",1996,1,17,1,-1,-1,-1,-1,0,4415,4415,-1,-1,0.034406,-1,-1,-1,-1,-1,151.902,-1,157,0.029
"Hake",1996,1,17,2,-1,-1,-1,-1,0,5443,5443,-1,-1,0.517016,-1,-1,-1,-1,-1,2814.12,-1,396,0.5
"Hake",1996,1,17,3,-1,-1,-1,-1,0,431,431,-1,-1,1.95277,-1,-1,-1,-1,-1,841.643,-1,650,1.334
"Hake",1996,2,17,1,-1,-1,-1,-1,0,4415,4415,-1,-1,0.034406,-1,-1,-1,-1,-1,151.902,-1,157,0.094
"Hake",1996,2,17,2,-1,-1,-1,-1,0,5443,5443,-1,-1,0.517016,-1,-1,-1,-1,-1,2814.12,-1,396,1.314
"Hake",1996,2,17,3,-1,-1,-1,-1,0,431,431,-1,-1,1.95277,-1,-1,-1,-1,-1,841.643,-1,650,4.145
"Hake",1996,3,17,1,-1,-1,-1,-1,0,4977,4977,-1,-1,0.041623,-1,-1,-1,-1,-1,207.158,-1,180,0.07
"Hake",1996,3,17,2,-1,-1,-1,-1,0,8147,8147,-1,-1,0.534198,-1,-1,-1,-1,-1,4352.11,-1,405,0.844
"Hake",1996,3,17,3,-1,-1,-1,-1,0,1939,1939,-1,-1,2.69244,-1,-1,-1,-1,-1,5220.64,-1,711,3.532
"Hake",1996,4,17,1,-1,-1,-1,-1,0,4977,4977,-1,-1,0.041623,-1,-1,-1,-1,-1,207.158,-1,180,0.089
"Hake",1996,4,17,2,-1,-1,-1,-1,0,8147,8147,-1,-1,0.534198,-1,-1,-1,-1,-1,4352.11,-1,405,1.037
"Hake",1996,4,17,3,-1,-1,-1,-1,0,1939,1939,-1,-1,2.69244,-1,-1,-1,-1,-1,5220.64,-1,711,3.843
"Hake",1997,1,17,1,-1,-1,-1,-1,0,1657,1657,-1,-1,0.042665,-1,-1,-1,-1,-1,70.6959,-1,166,0.029
"Hake",1997,1,17,2,-1,-1,-1,-1,0,2628,2628,-1,-1,0.4295,-1,-1,-1,-1,-1,1128.73,-1,371,0.5
"Hake",1997,1,17,3,-1,-1,-1,-1,0,143,143,-1,-1,1.52261,-1,-1,-1,-1,-1,217.733,-1,600,1.334
"Hake",1997,2,17,1,-1,-1,-1,-1,0,1657,1657,-1,-1,0.042665,-1,-1,-1,-1,-1,70.6959,-1,166,0.094
"Hake",1997,2,17,2,-1,-1,-1,-1,0,2628,2628,-1,-1,0.4295,-1,-1,-1,-1,-1,1128.73,-1,371,1.314
"Hake",1997,2,17,3,-1,-1,-1,-1,0,143,143,-1,-1,1.52261,-1,-1,-1,-1,-1,217.733,-1,600,4.145
"Hake",1997,3,17,1,-1,-1,-1,-1,0,2288,2288,-1,-1,0.049666,-1,-1,-1,-1,-1,113.636,-1,194,0.07
"Hake",1997,3,17,2,-1,-1,-1,-1,0,5189,5189,-1,-1,0.608807,-1,-1,-1,-1,-1,3159.1,-1,421,0.844
"Hake",1997,3,17,3,-1,-1,-1,-1,0,1144,1144,-1,-1,2.35232,-1,-1,-1,-1,-1,2691.05,-1,680,3.532
"Hake",1997,4,17,1,-1,-1,-1,-1,0,2288,2288,-1,-1,0.049666,-1,-1,-1,-1,-1,113.636,-1,194,0.089
"Hake",1997,4,17,2,-1,-1,-1,-1,0,5189,5189,-1,-1,0.608807,-1,-1,-1,-1,-1,3159.1,-1,421,1.037
"Hake",1997,4,17,3,-1,-1,-1,-1,0,1144,1144,-1,-1,2.35232,-1,-1,-1,-1,-1,2691.05,-1,680,3.843
"Hake",1998,1,17,1,-1,-1,-1,-1,0,12214,12214,-1,-1,0.031339,-1,-1,-1,-1,-1,382.775,-1,155,0.029
"Hake",1998,1,17,2,-1,-1,-1,-1,0,3589,3589,-1,-1,0.382196,-1,-1,-1,-1,-1,1371.7,-1,364,0.5
"Hake",1998,1,17,3,-1,-1,-1,-1,0,427,427,-1,-1,2.22001,-1,-1,-1,-1,-1,947.943,-1,677,1.334
"Hake",1998,2,17,1,-1,-1,-1,-1,0,12214,12214,-1,-1,0.031339,-1,-1,-1,-1,-1,382.775,-1,155,0.094
"Hake",1998,2,17,2,-1,-1,-1,-1,0,3589,3589,-1,-1,0.382196,-1,-1,-1,-1,-1,1371.7,-1,364,1.314
"Hake",1998,2,17,3,-1,-1,-1,-1,0,427,427,-1,-1,2.22001,-1,-1,-1,-1,-1,947.943,-1,677,4.145
"Hake",1998,3,17,1,-1,-1,-1,-1,0,6625,6625,-1,-1,0.036996,-1,-1,-1,-1,-1,245.099,-1,170,0.07
"Hake",1998,3,17,2,-1,-1,-1,-1,0,5283,5283,-1,-1,0.521588,-1,-1,-1,-1,-1,2755.55,-1,400,0.844
"Hake",1998,3,17,3,-1,-1,-1,-1,0,1537,1537,-1,-1,2.02137,-1,-1,-1,-1,-1,3106.84,-1,653,3.532
"Hake",1998,4,17,1,-1,-1,-1,-1,0,6625,6625,-1,-1,0.036996,-1,-1,-1,-1,-1,245.099,-1,170,0.089
"Hake",1998,4,17,2,-1,-1,-1,-1,0,5283,5283,-1,-1,0.521588,-1,-1,-1,-1,-1,2755.55,-1,400,1.037
