"year","quarter","species","species.n","age","WSEA","N","mean_l"
1987,2,"N. mackerel",12,1,0.076,112338000,513
1987,3,"N. mackerel",12,1,0.076,107261000,525
1987,4,"N. mackerel",12,1,0.076,102413000,529
1987,1,"N. mackerel",12,2,0.157,76069000,571
1987,2,"N. mackerel",12,2,0.157,90426000,595
1987,3,"N. mackerel",12,2,0.157,85994000,615
1987,4,"N. mackerel",12,2,0.157,65424000,608
1987,1,"N. mackerel",12,3,0.234,112329000,638
1987,2,"N. mackerel",12,3,0.234,132135000,662
1987,3,"N. mackerel",12,3,0.234,62174000,676
1987,4,"N. mackerel",12,3,0.234,81913000,670
1987,1,"N. mackerel",12,4,0.318,20469000,672
1987,2,"N. mackerel",12,4,0.318,23572000,694
1987,3,"N. mackerel",12,4,0.318,10858000,705
1987,4,"N. mackerel",12,4,0.318,14005000,699
1987,1,"N. mackerel",12,5,0.368,20531000,713
1987,2,"N. mackerel",12,5,0.368,23690000,733
1987,3,"N. mackerel",12,5,0.368,10934000,742
1987,4,"N. mackerel",12,5,0.368,14131000,738
1987,1,"N. mackerel",12,6,0.446832,161535000,742
1987,2,"N. mackerel",12,6,0.446853,184284000,760
1987,3,"N. mackerel",12,6,0.446874,84094000,767
1987,4,"N. mackerel",12,6,0.446896,107449000,764
1987,1,"Puffin",7,1,5,92000,500
1987,2,"Puffin",7,1,5,444000,500
1987,3,"Puffin",7,1,5,388000,500
1987,4,"Puffin",7,1,5,55000,500
1987,1,"R. radiata",9,1,0.030052,28602000,149
1987,2,"R. radiata",9,1,0.030052,11954000,145
1987,3,"R. radiata",9,1,0.030052,16202000,145
1987,4,"R. radiata",9,1,0.030052,24500000,140
1987,1,"R. radiata",9,2,0.134943,75769000,254
1987,2,"R. radiata",9,2,0.134943,39687000,258
1987,3,"R. radiata",9,2,0.134943,60743000,254
1987,4,"R. radiata",9,2,0.134943,68741000,255
1987,1,"R. radiata",9,3,0.584813,392032000,410
1987,2,"R. radiata",9,3,0.584813,264756000,412
1987,3,"R. radiata",9,3,0.584813,304323000,392
1987,4,"R. radiata",9,3,0.584813,455850000,404
1987,1,"Razorbill",8,1,5,127000,500
1987,2,"Razorbill",8,1,5,143000,500
1987,3,"Razorbill",8,1,5,238000,500
1987,4,"Razorbill",8,1,5,125000,500
1987,3,"W.horse mac",13,1,0.127403,1473412000,245
1987,4,"W.horse mac",13,1,0.127398,11404654000,245
1987,3,"W.horse mac",13,2,0.264349,136855000,301
1987,4,"W.horse mac",13,2,0.26434,1049084000,301
1987,2,"W. mackerel",11,1,0.076,504313000,219
1987,3,"W. mackerel",11,1,0.076,722280000,219
1987,4,"W. mackerel",11,1,0.076,689635000,219
1987,1,"W. mackerel",11,2,0.157,213432000,274
1987,2,"W. mackerel",11,2,0.157,202972000,274
1987,3,"W. mackerel",11,2,0.157,965122000,274
1987,4,"W. mackerel",11,2,0.157,1284952000,274
1987,1,"W. mackerel",11,3,0.234,315171000,310
1987,2,"W. mackerel",11,3,0.234,148297000,310
1987,3,"W. mackerel",11,3,0.234,1395562000,310
1987,4,"W. mackerel",11,3,0.234,1838628000,310
1987,1,"W. mackerel",11,4,0.318,57433000,342
1987,2,"W. mackerel",11,4,0.318,26456000,342
1987,3,"W. mackerel",11,4,0.318,243728000,342
1987,4,"W. mackerel",11,4,0.318,314356000,342
1987,1,"W. mackerel",11,5,0.368,57605000,358
1987,2,"W. mackerel",11,5,0.368,26588000,358
1987,3,"W. mackerel",11,5,0.368,245437000,358
1987,4,"W. mackerel",11,5,0.368,317194000,358
1987,1,"W. mackerel",11,6,0.446832,453233000,380
1987,2,"W. mackerel",11,6,0.446853,206824000,380
1987,3,"W. mackerel",11,6,0.446874,1887600000,380
1987,4,"W. mackerel",11,6,0.446896,2411836000,380
1988,1,"Fulmar",1,1,5,1514000,500
1988,2,"Fulmar",1,1,5,1986000,500
1988,3,"Fulmar",1,1,5,2481000,500
1988,4,"Fulmar",1,1,5,2313000,500
1988,1,"GBB. Gull",5,1,5,375000,500
1988,2,"GBB. Gull",5,1,5,142000,500
1988,3,"GBB. Gull",5,1,5,159000,500
1988,4,"GBB. Gull",5,1,5,507000,500
1988,1,"Guillemot",2,1,5,1162000,500
1988,2,"Guillemot",2,1,5,1986000,500
1988,3,"Guillemot",2,1,5,1961000,500
1988,4,"Guillemot",2,1,5,1256000,500
1988,1,"Gannet",6,1,5,105000,500
1988,2,"Gannet",6,1,5,219000,500
1988,3,"Gannet",6,1,5,235000,500
1988,4,"Gannet",6,1,5,250000,500
1988,1,"Grey seal",15,1,10,36000,1000
1988,2,"Grey seal",15,1,10,36000,1000
1988,3,"Grey seal",15,1,10,36000,1000
1988,4,"Grey seal",15,1,10,45000,1000
1988,1,"G. gurnards",10,1,0.00424,2567000,81
1988,2,"G. gurnards",10,1,0.00424,1431000,82
1988,3,"G. gurnards",10,1,0.00424,723000,75
1988,4,"G. gurnards",10,1,0.00424,6989000,83
1988,1,"G. gurnards",10,2,0.043542,67740000,172
1988,2,"G. gurnards",10,2,0.043542,49069000,174
1988,3,"G. gurnards",10,2,0.043542,54883000,173
1988,4,"G. gurnards",10,2,0.043542,89997000,173
1988,1,"G. gurnards",10,3,0.124202,134449000,233
1988,2,"G. gurnards",10,3,0.124202,82752000,231
1988,3,"G. gurnards",10,3,0.124202,112846000,233
1988,4,"G. gurnards",10,3,0.124202,223141000,234
1988,1,"G. gurnards",10,4,0.347154,30131000,324
1988,2,"G. gurnards",10,4,0.347154,14485000,325
1988,3,"G. gurnards",10,4,0.347154,22575000,323
1988,4,"G. gurnards",10,4,0.347154,52489000,326
1988,1,"H. porpoise",16,1,10,224000,1000
1988,2,"H. porpoise",16,1,10,224000,1000
1988,3,"H. porpoise",16,1,10,224000,1000
1988,4,"H. porpoise",16,1,10,224000,1000
1988,1,"Her. Gull",3,1,5,631000,500
1988,2,"Her. Gull",3,1,5,487000,500
1988,3,"Her. Gull",3,1,5,258000,500
1988,4,"Her. Gull",3,1,5,895000,500
1988,1,"Hake",17,1,0.034485,7014000,162
1988,2,"Hake",17,1,0.034485,7014000,162
1988,3,"Hake",17,1,0.046361,7686000,188
1988,4,"Hake",17,1,0.046361,7686000,188
1988,1,"Hake",17,2,0.4447,7215000,382
1988,2,"Hake",17,2,0.4447,7215000,382
1988,3,"Hake",17,2,0.607458,10405000,422
1988,4,"Hake",17,2,0.607458,10405000,422
1988,1,"Hake",17,3,1.771145,214000,630
1988,2,"Hake",17,3,1.771145,214000,630
1988,3,"Hake",17,3,2.570397,2884000,699
1988,4,"Hake",17,3,2.570397,2884000,699
1988,1,"Kittiwake",4,1,5,1124000,500
1988,2,"Kittiwake",4,1,5,1125000,500
1988,3,"Kittiwake",4,1,5,868000,500
1988,4,"Kittiwake",4,1,5,1239000,500
1988,1,"N.horse mac",14,1,0.033269,948175000,162
1988,2,"N.horse mac",14,1,0.033161,920094000,161
1988,3,"N.horse mac",14,1,0.033054,892929000,161
1988,4,"N.horse mac",14,1,0.03295,866646000,161
1988,1,"N.horse mac",14,2,0.106409,446799000,230
1988,2,"N.horse mac",14,2,0.127924,745240000,245
1988,3,"N.horse mac",14,2,0.127845,714827000,245
1988,4,"N.horse mac",14,2,0.118787,525057000,239
1988,1,"N.horse mac",14,3,0.234801,30434000,300
1988,2,"N.horse mac",14,3,0.234598,286059000,300
1988,3,"N.horse mac",14,3,0.234401,269034000,300
1988,4,"N.horse mac",14,3,0.234208,126583000,300
1988,1,"N. mackerel",12,1,0.106,155052000,467
1988,2,"N. mackerel",12,1,0.106,148044000,508
1988,3,"N. mackerel",12,1,0.106,141353000,520
1988,4,"N. mackerel",12,1,0.106,134965000,524
1988,1,"N. mackerel",12,2,0.181,75993000,576
1988,2,"N. mackerel",12,2,0.181,90335000,600
1988,3,"N. mackerel",12,2,0.181,85908000,620
1988,4,"N. mackerel",12,2,0.181,65358000,613
1988,1,"N. mackerel",12,3,0.238,60209000,637
1988,2,"N. mackerel",12,3,0.238,70736000,661
1988,3,"N. mackerel",12,3,0.238,33242000,675
1988,4,"N. mackerel",12,3,0.238,43741000,669
1988,1,"N. mackerel",12,4,0.298,101147000,677
1988,2,"N. mackerel",12,4,0.298,116160000,699
1988,3,"N. mackerel",12,4,0.298,53361000,710
1988,4,"N. mackerel",12,4,0.298,68635000,704
1988,1,"N. mackerel",12,5,0.348,13554000,699
1988,2,"N. mackerel",12,5,0.348,15601000,719
1988,3,"N. mackerel",12,5,0.348,7183000,728
1988,4,"N. mackerel",12,5,0.348,9260000,724
1988,1,"N. mackerel",12,6,0.466095,126694000,752
1988,2,"N. mackerel",12,6,0.466093,144127000,770
1988,3,"N. mackerel",12,6,0.46609,65584000,777
1988,4,"N. mackerel",12,6,0.466088,83562000,774
1988,1,"Puffin",7,1,5,94000,500
1988,2,"Puffin",7,1,5,456000,500
1988,3,"Puffin",7,1,5,4e+05,500
1988,4,"Puffin",7,1,5,57000,500
1988,1,"R. radiata",9,1,0.030052,11259000,149
1988,2,"R. radiata",9,1,0.030052,4705000,145
1988,3,"R. radiata",9,1,0.030052,6377000,145
1988,4,"R. radiata",9,1,0.030052,9644000,140
1988,1,"R. radiata",9,2,0.134943,30266000,254
1988,2,"R. radiata",9,2,0.134943,15853000,258
1988,3,"R. radiata",9,2,0.134943,24264000,254
1988,4,"R. radiata",9,2,0.134943,27459000,255
1988,1,"R. radiata",9,3,0.584813,124647000,410
1988,2,"R. radiata",9,3,0.584813,84180000,412
1988,3,"R. radiata",9,3,0.584813,96760000,392
1988,4,"R. radiata",9,3,0.584813,144938000,404
1988,1,"Razorbill",8,1,5,130000,500
1988,2,"Razorbill",8,1,5,144000,500
1988,3,"Razorbill",8,1,5,238000,500
1988,4,"Razorbill",8,1,5,124000,500
1988,3,"W.horse mac",13,1,0.14089,1202322000,252
1988,4,"W.horse mac",13,1,0.140892,9286014000,252
1988,3,"W.horse mac",13,2,0.296923,139830000,314
1988,4,"W.horse mac",13,2,0.296929,1073136000,314
1988,2,"W. mackerel",11,1,0.106,664608000,243
1988,3,"W. mackerel",11,1,0.106,951855000,243
1988,4,"W. mackerel",11,1,0.106,908834000,243
1988,1,"W. mackerel",11,2,0.181,213218000,287
1988,2,"W. mackerel",11,2,0.181,202769000,287
1988,3,"W. mackerel",11,2,0.181,964157000,287
1988,4,"W. mackerel",11,2,0.181,1283667000,287
1988,1,"W. mackerel",11,3,0.238,168932000,312
1988,2,"W. mackerel",11,3,0.238,79388000,312
1988,3,"W. mackerel",11,3,0.238,746156000,312
1988,4,"W. mackerel",11,3,0.238,981818000,312
1988,1,"W. mackerel",11,4,0.298,283797000,335
1988,2,"W. mackerel",11,4,0.298,130368000,335
1988,3,"W. mackerel",11,4,0.298,1197748000,335
1988,4,"W. mackerel",11,4,0.298,1540589000,335
1988,1,"W. mackerel",11,5,0.348,38030000,351
1988,2,"W. mackerel",11,5,0.348,17509000,351
1988,3,"W. mackerel",11,5,0.348,161226000,351
1988,4,"W. mackerel",11,5,0.348,207842000,351
1988,1,"W. mackerel",11,6,0.466095,355474000,385
1988,2,"W. mackerel",11,6,0.466093,161756000,385
1988,3,"W. mackerel",11,6,0.46609,1472114000,385
1988,4,"W. mackerel",11,6,0.466088,1875647000,385
1989,1,"Fulmar",1,1,5,1497000,500
1989,2,"Fulmar",1,1,5,1965000,500
1989,3,"Fulmar",1,1,5,2453000,500
1989,4,"Fulmar",1,1,5,2283000,500
1989,1,"GBB. Gull",5,1,5,368000,500
1989,2,"GBB. Gull",5,1,5,140000,500
1989,3,"GBB. Gull",5,1,5,156000,500
1989,4,"GBB. Gull",5,1,5,501000,500
1989,1,"Guillemot",2,1,5,1162000,500
1989,2,"Guillemot",2,1,5,2024000,500
1989,3,"Guillemot",2,1,5,1987000,500
1989,4,"Guillemot",2,1,5,1257000,500
1989,1,"Gannet",6,1,5,105000,500
1989,2,"Gannet",6,1,5,224000,500
1989,3,"Gannet",6,1,5,238000,500
1989,4,"Gannet",6,1,5,250000,500
1989,1,"Grey seal",15,1,10,39000,1000
1989,2,"Grey seal",15,1,10,39000,1000
1989,3,"Grey seal",15,1,10,39000,1000
1989,4,"Grey seal",15,1,10,49000,1000
1989,1,"G. gurnards",10,1,0.00424,14651000,81
1989,2,"G. gurnards",10,1,0.00424,8164000,82
1989,3,"G. gurnards",10,1,0.00424,4126000,75
1989,4,"G. gurnards",10,1,0.00424,39883000,83
1989,1,"G. gurnards",10,2,0.043542,241116000,172
1989,2,"G. gurnards",10,2,0.043542,174661000,174
1989,3,"G. gurnards",10,2,0.043542,195354000,173
1989,4,"G. gurnards",10,2,0.043542,320342000,173
1989,1,"G. gurnards",10,3,0.124202,296605000,233
1989,2,"G. gurnards",10,3,0.124202,182558000,231
1989,3,"G. gurnards",10,3,0.124202,248947000,233
1989,4,"G. gurnards",10,3,0.124202,492267000,234
1989,1,"G. gurnards",10,4,0.347154,69196000,324
1989,2,"G. gurnards",10,4,0.347154,33263000,325
1989,3,"G. gurnards",10,4,0.347154,51843000,323
1989,4,"G. gurnards",10,4,0.347154,120538000,326
1989,1,"H. porpoise",16,1,10,224000,1000
1989,2,"H. porpoise",16,1,10,224000,1000
1989,3,"H. porpoise",16,1,10,224000,1000
1989,4,"H. porpoise",16,1,10,224000,1000
1989,1,"Her. Gull",3,1,5,624000,500
1989,2,"Her. Gull",3,1,5,483000,500
1989,3,"Her. Gull",3,1,5,258000,500
1989,4,"Her. Gull",3,1,5,888000,500
1989,1,"Hake",17,1,0.034485,7043000,162
1989,2,"Hake",17,1,0.034485,7043000,162
1989,3,"Hake",17,1,0.046361,7717000,188
1989,4,"Hake",17,1,0.046361,7717000,188
1989,1,"Hake",17,2,0.4447,7244000,382
1989,2,"Hake",17,2,0.4447,7244000,382
1989,3,"Hake",17,2,0.607458,10447000,422
1989,4,"Hake",17,2,0.607458,10447000,422
1989,1,"Hake",17,3,1.771145,215000,630
1989,2,"Hake",17,3,1.771145,215000,630
1989,3,"Hake",17,3,2.570397,2895000,699
1989,4,"Hake",17,3,2.570397,2895000,699
1989,1,"Kittiwake",4,1,5,1104000,500
1989,2,"Kittiwake",4,1,5,1119000,500
1989,3,"Kittiwake",4,1,5,863000,500
1989,4,"Kittiwake",4,1,5,1218000,500
1989,1,"N.horse mac",14,1,0.033269,948175000,162
1989,2,"N.horse mac",14,1,0.033161,920094000,161
1989,3,"N.horse mac",14,1,0.033054,892929000,161
1989,4,"N.horse mac",14,1,0.03295,866646000,161
1989,1,"N.horse mac",14,2,0.106409,446799000,230
1989,2,"N.horse mac",14,2,0.127924,745240000,245
1989,3,"N.horse mac",14,2,0.127845,714827000,245
1989,4,"N.horse mac",14,2,0.118787,525057000,239
1989,1,"N.horse mac",14,3,0.234801,30434000,300
1989,2,"N.horse mac",14,3,0.234598,286059000,300
1989,3,"N.horse mac",14,3,0.234401,269034000,300
1989,4,"N.horse mac",14,3,0.234208,126583000,300
1989,1,"N. mackerel",12,1,0.109,103313000,471
1989,2,"N. mackerel",12,1,0.109,98643000,512
1989,3,"N. mackerel",12,1,0.109,94185000,524
1989,4,"N. mackerel",12,1,0.109,89928000,528
1989,1,"N. mackerel",12,2,0.162,112366000,587
1989,2,"N. mackerel",12,2,0.162,133607000,611
1989,3,"N. mackerel",12,2,0.162,127091000,631
1989,4,"N. mackerel",12,2,0.162,96714000,624
1989,1,"N. mackerel",12,3,0.23,64996000,640
1989,2,"N. mackerel",12,3,0.23,76284000,664
1989,3,"N. mackerel",12,3,0.23,35813000,678
1989,4,"N. mackerel",12,3,0.23,47077000,672
1989,1,"N. mackerel",12,4,0.272,46630000,679
1989,2,"N. mackerel",12,4,0.272,53297000,701
1989,3,"N. mackerel",12,4,0.272,24367000,712
1989,4,"N. mackerel",12,4,0.272,31193000,706
1989,1,"N. mackerel",12,5,0.338,79505000,707
1989,2,"N. mackerel",12,5,0.338,91352000,727
1989,3,"N. mackerel",12,5,0.338,41985000,736
1989,4,"N. mackerel",12,5,0.338,54030000,732
1989,1,"N. mackerel",12,6,0.446193,99386000,749
1989,2,"N. mackerel",12,6,0.44619,112415000,767
1989,3,"N. mackerel",12,6,0.446188,50861000,774
1989,4,"N. mackerel",12,6,0.446185,64432000,771
1989,1,"Puffin",7,1,5,96000,500
1989,2,"Puffin",7,1,5,468000,500
1989,3,"Puffin",7,1,5,412000,500
1989,4,"Puffin",7,1,5,59000,500
1989,1,"R. radiata",9,1,0.030052,25290000,149
1989,2,"R. radiata",9,1,0.030052,10570000,145
1989,3,"R. radiata",9,1,0.030052,14326000,145
1989,4,"R. radiata",9,1,0.030052,21663000,140
1989,1,"R. radiata",9,2,0.134943,39782000,254
1989,2,"R. radiata",9,2,0.134943,20837000,258
1989,3,"R. radiata",9,2,0.134943,31893000,254
1989,4,"R. radiata",9,2,0.134943,36092000,255
1989,1,"R. radiata",9,3,0.584813,309149000,410
1989,2,"R. radiata",9,3,0.584813,208782000,412
1989,3,"R. radiata",9,3,0.584813,239983000,392
1989,4,"R. radiata",9,3,0.584813,359475000,404
1989,1,"Razorbill",8,1,5,132000,500
1989,2,"Razorbill",8,1,5,145000,500
1989,3,"Razorbill",8,1,5,238000,500
1989,4,"Razorbill",8,1,5,123000,500
1989,3,"W.horse mac",13,1,0.156866,999543000,260
1989,4,"W.horse mac",13,1,0.15684,7673018000,260
1989,3,"W.horse mac",13,2,0.263685,121524000,301
1989,4,"W.horse mac",13,2,0.26359,924413000,301
1989,2,"W. mackerel",11,1,0.109,442835000,245
1989,3,"W. mackerel",11,1,0.109,634230000,245
1989,4,"W. mackerel",11,1,0.109,605565000,245
1989,1,"W. mackerel",11,2,0.162,315273000,277
1989,2,"W. mackerel",11,2,0.162,299897000,277
1989,3,"W. mackerel",11,2,0.162,1426356000,277
1989,4,"W. mackerel",11,2,0.162,1899508000,277
1989,1,"W. mackerel",11,3,0.23,182363000,309
1989,2,"W. mackerel",11,3,0.23,85614000,309
1989,3,"W. mackerel",11,3,0.23,803871000,309
1989,4,"W. mackerel",11,3,0.23,1056706000,309
1989,1,"W. mackerel",11,4,0.272,130833000,325
1989,2,"W. mackerel",11,4,0.272,59816000,325
1989,3,"W. mackerel",11,4,0.272,546950000,325
1989,4,"W. mackerel",11,4,0.272,700175000,325
1989,1,"W. mackerel",11,5,0.338,223075000,348
1989,2,"W. mackerel",11,5,0.338,102525000,348
1989,3,"W. mackerel",11,5,0.338,942414000,348
1989,4,"W. mackerel",11,5,0.338,1212776000,348
1989,1,"W. mackerel",11,6,0.446193,278854000,380
1989,2,"W. mackerel",11,6,0.44619,126165000,380
1989,3,"W. mackerel",11,6,0.446188,1141638000,380
1989,4,"W. mackerel",11,6,0.446185,1446263000,380
1990,1,"Fulmar",1,1,5,1473000,500
1990,2,"Fulmar",1,1,5,1936000,500
1990,3,"Fulmar",1,1,5,2413000,500
1990,4,"Fulmar",1,1,5,2239000,500
1990,1,"GBB. Gull",5,1,5,359000,500
1990,2,"GBB. Gull",5,1,5,135000,500
1990,3,"GBB. Gull",5,1,5,153000,500
1990,4,"GBB. Gull",5,1,5,494000,500
1990,1,"Guillemot",2,1,5,1162000,500
1990,2,"Guillemot",2,1,5,2062000,500
1990,3,"Guillemot",2,1,5,2012000,500
1990,4,"Guillemot",2,1,5,1257000,500
1990,1,"Gannet",6,1,5,105000,500
1990,2,"Gannet",6,1,5,230000,500
1990,3,"Gannet",6,1,5,242000,500
1990,4,"Gannet",6,1,5,250000,500
1990,1,"Grey seal",15,1,10,42000,1000
1990,2,"Grey seal",15,1,10,42000,1000
1990,3,"Grey seal",15,1,10,42000,1000
1990,4,"Grey seal",15,1,10,52000,1000
1990,1,"G. gurnards",10,1,0.00424,14608000,81
1990,2,"G. gurnards",10,1,0.00424,8140000,82
1990,3,"G. gurnards",10,1,0.00424,4114000,75
1990,4,"G. gurnards",10,1,0.00424,39767000,83
1990,1,"G. gurnards",10,2,0.043542,683890000,172
1990,2,"G. gurnards",10,2,0.043542,495398000,174
1990,3,"G. gurnards",10,2,0.043542,554091000,173
1990,4,"G. gurnards",10,2,0.043542,908601000,173
1990,1,"G. gurnards",10,3,0.124202,438721000,233
1990,2,"G. gurnards",10,3,0.124202,270030000,231
1990,3,"G. gurnards",10,3,0.124202,368228000,233
1990,4,"G. gurnards",10,3,0.124202,728133000,234
1990,1,"G. gurnards",10,4,0.347154,89287000,324
1990,2,"G. gurnards",10,4,0.347154,42921000,325
1990,3,"G. gurnards",10,4,0.347154,66895000,323
1990,4,"G. gurnards",10,4,0.347154,155537000,326
1990,1,"H. porpoise",16,1,10,224000,1000
1990,2,"H. porpoise",16,1,10,224000,1000
1990,3,"H. porpoise",16,1,10,224000,1000
1990,4,"H. porpoise",16,1,10,224000,1000
1990,1,"Her. Gull",3,1,5,613000,500
1990,2,"Her. Gull",3,1,5,478000,500
1990,3,"Her. Gull",3,1,5,258000,500
1990,4,"Her. Gull",3,1,5,879000,500
1990,1,"Hake",17,1,0.034485,6472000,162
1990,2,"Hake",17,1,0.034485,6472000,162
1990,3,"Hake",17,1,0.046361,7092000,188
1990,4,"Hake",17,1,0.046361,7092000,188
1990,1,"Hake",17,2,0.4447,6658000,382
1990,2,"Hake",17,2,0.4447,6658000,382
1990,3,"Hake",17,2,0.607458,9600000,422
1990,4,"Hake",17,2,0.607458,9600000,422
1990,1,"Hake",17,3,1.771145,197000,630
1990,2,"Hake",17,3,1.771145,197000,630
1990,3,"Hake",17,3,2.570397,2661000,699
1990,4,"Hake",17,3,2.570397,2661000,699
1990,1,"Kittiwake",4,1,5,1075000,500
1990,2,"Kittiwake",4,1,5,1110000,500
1990,3,"Kittiwake",4,1,5,856000,500
1990,4,"Kittiwake",4,1,5,1186000,500
1990,1,"N.horse mac",14,1,0.033269,948175000,162
1990,2,"N.horse mac",14,1,0.033161,920094000,161
1990,3,"N.horse mac",14,1,0.033054,892929000,161
1990,4,"N.horse mac",14,1,0.03295,866646000,161
1990,1,"N.horse mac",14,2,0.106409,446799000,230
1990,2,"N.horse mac",14,2,0.127924,745240000,245
1990,3,"N.horse mac",14,2,0.127845,714827000,245
1990,4,"N.horse mac",14,2,0.118787,525057000,239
1990,1,"N.horse mac",14,3,0.234801,30434000,300
1990,2,"N.horse mac",14,3,0.234598,286059000,300
1990,3,"N.horse mac",14,3,0.234401,269034000,300
1990,4,"N.horse mac",14,3,0.234208,126583000,300
1990,1,"N. mackerel",12,1,0.096,107207000,469
1990,2,"N. mackerel",12,1,0.096,102362000,510
1990,3,"N. mackerel",12,1,0.096,97735000,522
1990,4,"N. mackerel",12,1,0.096,93318000,526
1990,1,"N. mackerel",12,2,0.166,65473000,565
1990,2,"N. mackerel",12,2,0.166,77830000,589
1990,3,"N. mackerel",12,2,0.166,74016000,609
1990,4,"N. mackerel",12,2,0.166,56311000,602
1990,1,"N. mackerel",12,3,0.247,106973000,630
1990,2,"N. mackerel",12,3,0.247,125364000,654
1990,3,"N. mackerel",12,3,0.247,58767000,668
1990,4,"N. mackerel",12,3,0.247,77134000,662
1990,1,"N. mackerel",12,4,0.29,50774000,672
1990,2,"N. mackerel",12,4,0.29,57817000,694
1990,3,"N. mackerel",12,4,0.29,26335000,705
1990,4,"N. mackerel",12,4,0.29,33586000,699
1990,1,"N. mackerel",12,5,0.332,30484000,702
1990,2,"N. mackerel",12,5,0.332,34983000,722
1990,3,"N. mackerel",12,5,0.332,16058000,731
1990,4,"N. mackerel",12,5,0.332,20639000,727
1990,1,"N. mackerel",12,6,0.439003,121204000,739
1990,2,"N. mackerel",12,6,0.438858,136007000,757
1990,3,"N. mackerel",12,6,0.438713,61048000,764
1990,4,"N. mackerel",12,6,0.438568,76726000,761
1990,1,"Puffin",7,1,5,98000,500
1990,2,"Puffin",7,1,5,480000,500
1990,3,"Puffin",7,1,5,424000,500
1990,4,"Puffin",7,1,5,61000,500
1990,1,"R. radiata",9,1,0.030052,16694000,149
1990,2,"R. radiata",9,1,0.030052,6977000,145
1990,3,"R. radiata",9,1,0.030052,9457000,145
1990,4,"R. radiata",9,1,0.030052,14300000,140
1990,1,"R. radiata",9,2,0.134943,49837000,254
1990,2,"R. radiata",9,2,0.134943,26104000,258
1990,3,"R. radiata",9,2,0.134943,39954000,254
1990,4,"R. radiata",9,2,0.134943,45214000,255
1990,1,"R. radiata",9,3,0.584813,225281000,410
1990,2,"R. radiata",9,3,0.584813,152142000,412
1990,3,"R. radiata",9,3,0.584813,174879000,392
1990,4,"R. radiata",9,3,0.584813,261954000,404
1990,1,"Razorbill",8,1,5,135000,500
1990,2,"Razorbill",8,1,5,146000,500
1990,3,"Razorbill",8,1,5,237000,500
1990,4,"Razorbill",8,1,5,122000,500
1990,3,"W.horse mac",13,1,0.129222,94807000,246
1990,4,"W.horse mac",13,1,0.129238,733475000,246
1990,3,"W.horse mac",13,2,0.170939,847282000,265
1990,4,"W.horse mac",13,2,0.170499,6442215000,265
1990,2,"W. mackerel",11,1,0.096,459527000,235
1990,3,"W. mackerel",11,1,0.096,658137000,235
1990,4,"W. mackerel",11,1,0.096,628391000,235
1990,1,"W. mackerel",11,2,0.166,183702000,279
1990,2,"W. mackerel",11,2,0.166,174699000,279
1990,3,"W. mackerel",11,2,0.166,830688000,279
1990,4,"W. mackerel",11,2,0.166,1105968000,279
1990,1,"W. mackerel",11,3,0.247,300143000,316
1990,2,"W. mackerel",11,3,0.247,140698000,316
1990,3,"W. mackerel",11,3,0.247,1319090000,316
1990,4,"W. mackerel",11,3,0.247,1731372000,316
1990,1,"W. mackerel",11,4,0.29,142462000,332
1990,2,"W. mackerel",11,4,0.29,64889000,332
1990,3,"W. mackerel",11,4,0.29,591115000,332
1990,4,"W. mackerel",11,4,0.29,753880000,332
1990,1,"W. mackerel",11,5,0.332,85532000,346
1990,2,"W. mackerel",11,5,0.332,39261000,346
1990,3,"W. mackerel",11,5,0.332,360441000,346
1990,4,"W. mackerel",11,5,0.332,463266000,346
1990,1,"W. mackerel",11,6,0.439003,340070000,378
1990,2,"W. mackerel",11,6,0.438858,152643000,378
1990,3,"W. mackerel",11,6,0.438713,1370301000,378
1990,4,"W. mackerel",11,6,0.438568,1722217000,378
1991,1,"Fulmar",1,1,5,1440000,500
1991,2,"Fulmar",1,1,5,1896000,500
1991,3,"Fulmar",1,1,5,2358000,500
1991,4,"Fulmar",1,1,5,2179000,500
1991,1,"GBB. Gull",5,1,5,345000,500
1991,2,"GBB. Gull",5,1,5,129000,500
1991,3,"GBB. Gull",5,1,5,149000,500
1991,4,"GBB. Gull",5,1,5,484000,500
1991,1,"Guillemot",2,1,5,1162000,500
1991,2,"Guillemot",2,1,5,2100000,500
1991,3,"Guillemot",2,1,5,2038000,500
